epoch,train loss,reg loss
190,10.839335441589355,10.818178176879883
191,10.831817626953125,10.810677528381348
192,10.835021018981934,10.813872337341309
193,10.831998825073242,10.810856819152832
194,10.829580307006836,10.80844497680664
195,10.834836959838867,10.813688278198242
196,10.832823753356934,10.811677932739258
197,10.832575798034668,10.811433792114258
198,10.82508659362793,10.80396556854248
199,10.831960678100586,10.810822486877441
200,10.83376693725586,10.812623023986816
201,10.832907676696777,10.811765670776367
202,10.829572677612305,10.808435440063477
203,10.830738067626953,10.80959701538086
204,10.833647727966309,10.812498092651367
205,10.836587905883789,10.81543254852295
206,10.828843116760254,10.807710647583008
207,10.8228120803833,10.801697731018066
208,10.831745147705078,10.810601234436035
209,10.82702350616455,10.805890083312988
210,10.821414947509766,10.800304412841797
211,10.826290130615234,10.805163383483887
212,10.820952415466309,10.799843788146973
213,10.822894096374512,10.801777839660645
214,10.827299118041992,10.806170463562012
215,10.83254337310791,10.811397552490234
216,10.825854301452637,10.804737091064453
217,10.82853889465332,10.807408332824707
218,10.825425148010254,10.804302215576172
219,10.824519157409668,10.803401947021484
220,10.825942039489746,10.8048095703125
221,10.820698738098145,10.799588203430176
222,10.822225570678711,10.801112174987793
223,10.823720932006836,10.80260181427002
224,10.824860572814941,10.803736686706543
225,10.822884559631348,10.801769256591797
226,10.825661659240723,10.804539680480957
227,10.818987846374512,10.797882080078125
228,10.818710327148438,10.797601699829102
229,10.820603370666504,10.799490928649902
230,10.822287559509277,10.801169395446777
231,10.818485260009766,10.797378540039062
232,10.81729793548584,10.796201705932617
233,10.820991516113281,10.799880027770996
234,10.814579010009766,10.793488502502441
235,10.815376281738281,10.794280052185059
236,10.817558288574219,10.796453475952148
237,10.81684398651123,10.795743942260742
238,10.8120756149292,10.790987014770508
239,10.8142671585083,10.793182373046875
240,10.821187019348145,10.800074577331543
241,10.817525863647461,10.796428680419922
242,10.817727088928223,10.796622276306152
243,10.814596176147461,10.793503761291504
244,10.818801879882812,10.797693252563477
245,10.818817138671875,10.797714233398438
246,10.812771797180176,10.791690826416016
247,10.818970680236816,10.79786205291748
248,10.813691139221191,10.79259967803955
249,10.814090728759766,10.79299259185791
250,10.80699634552002,10.785926818847656
251,10.812955856323242,10.791862487792969
252,10.8089017868042,10.787820816040039
253,10.808852195739746,10.787771224975586
254,10.807345390319824,10.786272048950195
255,10.813654899597168,10.792558670043945
256,10.810725212097168,10.789641380310059
257,10.814627647399902,10.793529510498047
258,10.811408996582031,10.790323257446289
259,10.812458992004395,10.791359901428223
260,10.803229331970215,10.782174110412598
261,10.806692123413086,10.78562068939209
262,10.806619644165039,10.785547256469727
263,10.809579849243164,10.788500785827637
264,10.807003021240234,10.785935401916504
265,10.801087379455566,10.780031204223633
266,10.812459945678711,10.791373252868652
267,10.804673194885254,10.783609390258789
268,10.805350303649902,10.784286499023438
269,10.809996604919434,10.788911819458008
270,10.805145263671875,10.784075736999512
271,10.807531356811523,10.786458969116211
272,10.803640365600586,10.782574653625488
273,10.80749225616455,10.786415100097656
274,10.806636810302734,10.78557014465332
275,10.80282211303711,10.781770706176758
276,10.808212280273438,10.787139892578125
277,10.804519653320312,10.78345775604248
278,10.807158470153809,10.786083221435547
279,10.807588577270508,10.786513328552246
280,10.803553581237793,10.782492637634277
281,10.807408332824707,10.786334991455078
282,10.80905818939209,10.78797721862793
283,10.80244255065918,10.781384468078613
284,10.800572395324707,10.779516220092773
285,10.800447463989258,10.779391288757324
286,10.8026762008667,10.781614303588867
287,10.802888870239258,10.78182601928711
288,10.806076049804688,10.785005569458008
289,10.79914379119873,10.778094291687012
290,10.803339004516602,10.782272338867188
291,10.805181503295898,10.7841157913208
292,10.79660701751709,10.775568962097168
293,10.79557991027832,10.774545669555664
294,10.798666000366211,10.777617454528809
295,10.799875259399414,10.778824806213379
296,10.79934024810791,10.778290748596191
297,10.803757667541504,10.78269100189209
298,10.795905113220215,10.774866104125977
299,10.799696922302246,10.778643608093262
300,10.794941902160645,10.773909568786621
301,10.800224304199219,10.779169082641602
302,10.797629356384277,10.776580810546875
303,10.799118041992188,10.77806282043457
304,10.797337532043457,10.776289939880371
305,10.796965599060059,10.775925636291504
306,10.796296119689941,10.775249481201172
307,10.797683715820312,10.77663516998291
308,10.798173904418945,10.777127265930176
309,10.795614242553711,10.774577140808105
310,10.800111770629883,10.77906322479248
311,10.793144226074219,10.772111892700195
312,10.79854679107666,10.777498245239258
313,10.795361518859863,10.774320602416992
314,10.797613143920898,10.776567459106445
315,10.795225143432617,10.774186134338379
316,10.797335624694824,10.776287078857422
317,10.795745849609375,10.77470874786377
318,10.79629898071289,10.775254249572754
319,10.795260429382324,10.774219512939453
320,10.79772663116455,10.776683807373047
321,10.793426513671875,10.7723970413208
322,10.789676666259766,10.768656730651855
323,10.795833587646484,10.774792671203613
324,10.794944763183594,10.773908615112305
325,10.790301322937012,10.769278526306152
326,10.793517112731934,10.772488594055176
327,10.793656349182129,10.77261734008789
328,10.797343254089355,10.776298522949219
329,10.792398452758789,10.771363258361816
330,10.796114921569824,10.775068283081055
331,10.790263175964355,10.769242286682129
332,10.791001319885254,10.769975662231445
333,10.787100791931152,10.766091346740723
334,10.790617942810059,10.7695894241333
335,10.792556762695312,10.771523475646973
336,10.793710708618164,10.77267074584961
337,10.792939186096191,10.771904945373535
338,10.79599380493164,10.774946212768555
339,10.7937650680542,10.772727012634277
340,10.795388221740723,10.7743501663208
341,10.79043960571289,10.769417762756348
342,10.791967391967773,10.7709379196167
343,10.792510986328125,10.771480560302734
344,10.790132522583008,10.769104957580566
345,10.78847599029541,10.767459869384766
346,10.793647766113281,10.77261734008789
347,10.791622161865234,10.770591735839844
348,10.788264274597168,10.767248153686523
349,10.78586483001709,10.764846801757812
350,10.789074897766113,10.768049240112305
351,10.788202285766602,10.767184257507324
352,10.787327766418457,10.766311645507812
353,10.786306381225586,10.765296936035156
354,10.7892484664917,10.768226623535156
355,10.789937973022461,10.768914222717285
356,10.790947914123535,10.769917488098145
357,10.787603378295898,10.766584396362305
358,10.790192604064941,10.769166946411133
359,10.788273811340332,10.76724910736084
360,10.787757873535156,10.766739845275879
361,10.789867401123047,10.768844604492188
362,10.786031723022461,10.765022277832031
363,10.789533615112305,10.768506050109863
364,10.789742469787598,10.768712997436523
365,10.78940200805664,10.768378257751465
366,10.78054141998291,10.759549140930176
367,10.787508010864258,10.766488075256348
368,10.783827781677246,10.762822151184082
369,10.788361549377441,10.767341613769531
370,10.785602569580078,10.7645902633667
371,10.776657104492188,10.755674362182617
372,10.786295890808105,10.765279769897461
373,10.781774520874023,10.760774612426758
374,10.785971641540527,10.764955520629883
375,10.785774230957031,10.764764785766602
376,10.78725528717041,10.766237258911133
377,10.786835670471191,10.76582145690918
378,10.782060623168945,10.76106071472168
379,10.784101486206055,10.763091087341309
380,10.78354549407959,10.762541770935059
381,10.7791109085083,10.7581205368042
382,10.786843299865723,10.765824317932129
383,10.787227630615234,10.766212463378906
384,10.77958869934082,10.758597373962402
385,10.782489776611328,10.761482238769531
386,10.783005714416504,10.761999130249023
387,10.782526969909668,10.761520385742188
388,10.783190727233887,10.762182235717773
389,10.78898811340332,10.767966270446777
390,10.781753540039062,10.760751724243164
391,10.785202980041504,10.764191627502441
392,10.783202171325684,10.762194633483887
393,10.779376983642578,10.75838851928711
394,10.782620429992676,10.761614799499512
395,10.783447265625,10.762449264526367
396,10.782889366149902,10.761881828308105
397,10.788290023803711,10.767263412475586
398,10.781122207641602,10.760123252868652
399,10.779068946838379,10.758074760437012
400,10.780136108398438,10.759139060974121
401,10.775632858276367,10.754650115966797
402,10.78260612487793,10.761601448059082
403,10.771310806274414,10.750337600708008
404,10.781085968017578,10.760085105895996
405,10.776575088500977,10.755593299865723
406,10.777403831481934,10.756410598754883
407,10.783283233642578,10.762279510498047
408,10.785452842712402,10.764433860778809
409,10.780523300170898,10.759515762329102
410,10.773831367492676,10.752853393554688
411,10.778202056884766,10.757213592529297
412,10.779047966003418,10.758054733276367
413,10.780801773071289,10.75979995727539
414,10.781401634216309,10.760396957397461
415,10.780735969543457,10.75973129272461
416,10.775888442993164,10.754900932312012
417,10.779807090759277,10.758805274963379
418,10.77770709991455,10.756710052490234
419,10.783381462097168,10.762372970581055
420,10.778935432434082,10.757927894592285
421,10.779623031616211,10.758627891540527
422,10.779440879821777,10.758440017700195
423,10.77586555480957,10.754884719848633
424,10.77364444732666,10.752663612365723
425,10.77768611907959,10.756691932678223
426,10.7830810546875,10.762072563171387
427,10.772031784057617,10.751052856445312
428,10.778651237487793,10.757650375366211
429,10.780085563659668,10.759084701538086
430,10.777174949645996,10.756179809570312
431,10.772220611572266,10.751242637634277
432,10.77532958984375,10.754341125488281
433,10.774260520935059,10.753276824951172
434,10.774638175964355,10.75364875793457
435,10.773557662963867,10.752573013305664
436,10.772832870483398,10.751852035522461
437,10.775802612304688,10.754809379577637
438,10.773331642150879,10.75234317779541
439,10.773679733276367,10.752699851989746
440,10.773204803466797,10.752223014831543
441,10.77254867553711,10.751574516296387
442,10.773797988891602,10.752812385559082
443,10.770970344543457,10.749996185302734
444,10.776247024536133,10.755249977111816
445,10.774279594421387,10.753292083740234
446,10.777134895324707,10.756139755249023
447,10.777071952819824,10.756074905395508
448,10.772462844848633,10.751476287841797
449,10.770162582397461,10.749178886413574
450,10.771254539489746,10.750276565551758
451,10.771254539489746,10.75027084350586
452,10.774429321289062,10.753439903259277
453,10.77366828918457,10.752684593200684
454,10.77287483215332,10.7518949508667
455,10.773760795593262,10.752775192260742
456,10.771660804748535,10.750683784484863
457,10.769704818725586,10.74872875213623
458,10.777871131896973,10.75687026977539
459,10.766027450561523,10.745062828063965
460,10.771299362182617,10.750323295593262
461,10.767997741699219,10.747026443481445
462,10.771778106689453,10.750798225402832
463,10.770174980163574,10.749197959899902
464,10.773608207702637,10.752619743347168
465,10.773681640625,10.752692222595215
466,10.774201393127441,10.753211975097656
467,10.769793510437012,10.748815536499023
468,10.76991081237793,10.748934745788574
469,10.771808624267578,10.750823020935059
470,10.768810272216797,10.74783706665039
471,10.769563674926758,10.74858570098877
472,10.773072242736816,10.752091407775879
473,10.771214485168457,10.750226974487305
474,10.771523475646973,10.7505464553833
475,10.76480770111084,10.743844032287598
476,10.769547462463379,10.748570442199707
477,10.764551162719727,10.743583679199219
478,10.76729679107666,10.746332168579102
479,10.774765968322754,10.753777503967285
480,10.76898193359375,10.748006820678711
481,10.762085914611816,10.741129875183105
482,10.768213272094727,10.747241973876953
483,10.76858139038086,10.747605323791504
484,10.766561508178711,10.745589256286621
485,10.76491928100586,10.743950843811035
486,10.762947082519531,10.741990089416504
487,10.766463279724121,10.745495796203613
488,10.76406192779541,10.743099212646484
489,10.770249366760254,10.749267578125
490,10.769726753234863,10.748743057250977
491,10.763339042663574,10.742382049560547
492,10.770081520080566,10.749098777770996
493,10.766340255737305,10.745370864868164
494,10.763067245483398,10.742109298706055
495,10.766212463378906,10.745244979858398
496,10.763615608215332,10.742655754089355
497,10.767940521240234,10.74696159362793
498,10.76573657989502,10.744771003723145
499,10.76833724975586,10.747360229492188
500,10.765366554260254,10.744400978088379
501,10.761704444885254,10.740752220153809
502,10.757702827453613,10.736763000488281
503,10.763633728027344,10.742668151855469
504,10.768148422241211,10.747172355651855
505,10.76140022277832,10.74044132232666
506,10.764007568359375,10.743050575256348
507,10.762690544128418,10.741734504699707
508,10.761981010437012,10.741021156311035
509,10.76185417175293,10.740897178649902
510,10.757179260253906,10.73624324798584
511,10.760857582092285,10.739906311035156
512,10.762471199035645,10.741515159606934
513,10.762463569641113,10.741504669189453
514,10.759488105773926,10.738547325134277
515,10.753708839416504,10.732780456542969
516,10.766752243041992,10.745773315429688
517,10.758891105651855,10.737943649291992
518,10.761373519897461,10.74041748046875
519,10.762839317321777,10.74188232421875
520,10.759743690490723,10.738791465759277
521,10.754180908203125,10.733243942260742
522,10.756805419921875,10.735867500305176
523,10.760653495788574,10.739700317382812
524,10.759132385253906,10.738186836242676
525,10.759377479553223,10.738429069519043
526,10.76019287109375,10.739249229431152
527,10.759671211242676,10.7387113571167
528,10.760035514831543,10.739083290100098
529,10.753623962402344,10.732691764831543
530,10.760547637939453,10.739593505859375
531,10.763687133789062,10.742725372314453
532,10.756190299987793,10.735259056091309
533,10.757402420043945,10.736455917358398
534,10.757295608520508,10.736351013183594
535,10.755461692810059,10.734528541564941
536,10.75624942779541,10.735307693481445
537,10.753035545349121,10.73210334777832
538,10.75905704498291,10.738112449645996
539,10.757364273071289,10.736419677734375
540,10.760032653808594,10.739079475402832
541,10.758535385131836,10.737588882446289
542,10.760528564453125,10.73957633972168
543,10.755001068115234,10.734063148498535
544,10.759180068969727,10.73823356628418
545,10.756465911865234,10.735527992248535
546,10.75247573852539,10.731548309326172
547,10.751752853393555,10.73082447052002
548,10.757911682128906,10.736963272094727
549,10.757211685180664,10.736266136169434
550,10.75805950164795,10.737112998962402
551,10.75906753540039,10.738117218017578
552,10.755234718322754,10.734298706054688
553,10.750906944274902,10.72998332977295
554,10.755724906921387,10.734786987304688
555,10.751660346984863,10.730732917785645
556,10.756245613098145,10.735305786132812
557,10.752856254577637,10.731924057006836
558,10.749231338500977,10.728318214416504
559,10.749473571777344,10.728548049926758
560,10.749178886413574,10.728259086608887
561,10.753545761108398,10.732617378234863
562,10.753544807434082,10.732608795166016
563,10.749098777770996,10.728181838989258
564,10.749634742736816,10.728714942932129
565,10.753924369812012,10.732989311218262
566,10.749223709106445,10.728303909301758
567,10.755833625793457,10.734902381896973
568,10.76091194152832,10.73995590209961
569,10.751855850219727,10.730931282043457
570,10.747525215148926,10.726609230041504
571,10.749334335327148,10.728419303894043
572,10.751747131347656,10.73082447052002
573,10.754929542541504,10.733992576599121
574,10.750311851501465,10.72939395904541
575,10.751428604125977,10.730498313903809
576,10.74949836730957,10.728577613830566
577,10.750734329223633,10.72981071472168
578,10.74785327911377,10.726938247680664
579,10.749701499938965,10.728777885437012
580,10.746773719787598,10.725869178771973
581,10.74894905090332,10.72802734375
582,10.7532320022583,10.732305526733398
583,10.753917694091797,10.73298168182373
584,10.755615234375,10.734673500061035
585,10.746585845947266,10.725677490234375
586,10.749027252197266,10.728114128112793
587,10.746156692504883,10.725247383117676
588,10.747802734375,10.726886749267578
589,10.749564170837402,10.728646278381348
590,10.7468843460083,10.725973129272461
591,10.749747276306152,10.728827476501465
592,10.749706268310547,10.728785514831543
593,10.744590759277344,10.723682403564453
594,10.74860954284668,10.727689743041992
595,10.751681327819824,10.730751991271973
596,10.749407768249512,10.72849178314209
597,10.747208595275879,10.726302146911621
598,10.743521690368652,10.72261905670166
599,10.747480392456055,10.72656536102295
600,10.747360229492188,10.726448059082031
601,10.747050285339355,10.7261381149292
602,10.744182586669922,10.723276138305664
603,10.749787330627441,10.728867530822754
604,10.739492416381836,10.718605995178223
605,10.748008728027344,10.727092742919922
606,10.747840881347656,10.72692584991455
607,10.7421875,10.721294403076172
608,10.741310119628906,10.720414161682129
609,10.746241569519043,10.725334167480469
610,10.74544906616211,10.724543571472168
611,10.746604919433594,10.725695610046387
612,10.743215560913086,10.72231388092041
613,10.74301815032959,10.722123146057129
614,10.743151664733887,10.722248077392578
615,10.742877960205078,10.721979141235352
616,10.740570068359375,10.71967601776123
617,10.742049217224121,10.721155166625977
618,10.740817070007324,10.719928741455078
619,10.744915962219238,10.724013328552246
620,10.743264198303223,10.722366333007812
621,10.738981246948242,10.71809196472168
622,10.742834091186523,10.721938133239746
623,10.743950843811035,10.723053932189941
624,10.745902061462402,10.724996566772461
625,10.740386009216309,10.719490051269531
626,10.738360404968262,10.717475891113281
627,10.743133544921875,10.722235679626465
628,10.743871688842773,10.722968101501465
629,10.745247840881348,10.724345207214355
630,10.741354942321777,10.720458030700684
631,10.737508773803711,10.716630935668945
632,10.73913288116455,10.71824836730957
633,10.740572929382324,10.719682693481445
634,10.743439674377441,10.7225341796875
635,10.738807678222656,10.717920303344727
636,10.739584922790527,10.718696594238281
637,10.740612983703613,10.7197265625
638,10.73737621307373,10.716498374938965
639,10.741415023803711,10.720518112182617
640,10.741120338439941,10.72022533416748
641,10.742415428161621,10.721522331237793
642,10.7421236038208,10.72122573852539
643,10.739072799682617,10.718191146850586
644,10.735185623168945,10.714313507080078
645,10.746479988098145,10.725569725036621
646,10.738805770874023,10.717921257019043
647,10.739314079284668,10.718427658081055
648,10.737824440002441,10.716947555541992
649,10.736231803894043,10.715354919433594
650,10.741072654724121,10.72018051147461
651,10.740509033203125,10.719614028930664
652,10.739103317260742,10.718213081359863
653,10.735631942749023,10.714759826660156
654,10.738183975219727,10.717297554016113
655,10.74283504486084,10.721939086914062
656,10.747676849365234,10.726762771606445
657,10.74450397491455,10.723594665527344
658,10.73404312133789,10.713172912597656
659,10.741983413696289,10.721089363098145
660,10.738313674926758,10.71743106842041
661,10.740394592285156,10.71950626373291
662,10.73111629486084,10.71025276184082
663,10.73707103729248,10.716188430786133
664,10.736990928649902,10.716110229492188
665,10.738341331481934,10.717463493347168
666,10.742583274841309,10.72168254852295
667,10.745332717895508,10.7244291305542
668,10.738727569580078,10.717844009399414
669,10.7388277053833,10.717939376831055
670,10.74101734161377,10.720122337341309
671,10.733049392700195,10.71218204498291
672,10.740425109863281,10.719534873962402
673,10.734213829040527,10.713349342346191
674,10.734867095947266,10.713996887207031
675,10.734722137451172,10.71384334564209
676,10.735819816589355,10.714942932128906
677,10.739617347717285,10.718728065490723
678,10.733312606811523,10.712444305419922
679,10.732620239257812,10.711753845214844
680,10.74090576171875,10.720016479492188
681,10.736315727233887,10.715441703796387
682,10.736557960510254,10.715676307678223
683,10.733353614807129,10.712488174438477
684,10.735445976257324,10.71457576751709
685,10.736652374267578,10.715782165527344
686,10.73458194732666,10.713709831237793
687,10.732986450195312,10.712124824523926
688,10.732715606689453,10.711849212646484
689,10.735237121582031,10.714362144470215
690,10.73525333404541,10.71437931060791
691,10.738317489624023,10.717429161071777
692,10.730124473571777,10.709267616271973
693,10.739733695983887,10.718839645385742
694,10.73204517364502,10.711177825927734
695,10.73602294921875,10.715150833129883
696,10.732483863830566,10.711617469787598
697,10.734430313110352,10.713557243347168
698,10.73725700378418,10.716378211975098
699,10.73879337310791,10.717904090881348
700,10.739421844482422,10.718538284301758
701,10.739389419555664,10.718501091003418
702,10.731955528259277,10.711088180541992
703,10.729193687438965,10.708334922790527
704,10.735734939575195,10.714865684509277
705,10.734753608703613,10.713885307312012
706,10.735721588134766,10.714838027954102
707,10.738768577575684,10.717893600463867
708,10.73090648651123,10.710047721862793
709,10.733139991760254,10.712272644042969
710,10.729106903076172,10.708250999450684
711,10.728147506713867,10.707297325134277
712,10.730541229248047,10.70967960357666
713,10.73051643371582,10.709660530090332
714,10.73464298248291,10.713774681091309
715,10.732556343078613,10.711688995361328
716,10.732635498046875,10.711764335632324
717,10.734548568725586,10.713683128356934
718,10.730620384216309,10.709756851196289
719,10.732333183288574,10.711471557617188
720,10.734589576721191,10.713719367980957
721,10.733601570129395,10.712732315063477
722,10.73072338104248,10.709867477416992
723,10.737548828125,10.716668128967285
724,10.733449935913086,10.712581634521484
725,10.733762741088867,10.712896347045898
726,10.736915588378906,10.716039657592773
727,10.730371475219727,10.709511756896973
728,10.729218482971191,10.708361625671387
729,10.733872413635254,10.713000297546387
730,10.723124504089355,10.702290534973145
731,10.730194091796875,10.709334373474121
732,10.727559089660645,10.706706047058105
733,10.733436584472656,10.712565422058105
734,10.730448722839355,10.709586143493652
735,10.732597351074219,10.711739540100098
736,10.7371826171875,10.716303825378418
737,10.735854148864746,10.714980125427246
738,10.730048179626465,10.709196090698242
739,10.728633880615234,10.70777416229248
740,10.724623680114746,10.703781127929688
741,10.732049942016602,10.711185455322266
742,10.734809875488281,10.71394157409668
743,10.73027229309082,10.709415435791016
744,10.728257179260254,10.707403182983398
745,10.732000350952148,10.711141586303711
746,10.727558135986328,10.706709861755371
747,10.728842735290527,10.707986831665039
748,10.72768497467041,10.706830024719238
749,10.732592582702637,10.711726188659668
750,10.73469066619873,10.713810920715332
751,10.729790687561035,10.708931922912598
752,10.73489761352539,10.714029312133789
753,10.723443031311035,10.702607154846191
754,10.730334281921387,10.709476470947266
755,10.733694076538086,10.71282958984375
756,10.72996997833252,10.709114074707031
757,10.733440399169922,10.712569236755371
758,10.729610443115234,10.708755493164062
759,10.726248741149902,10.705398559570312
760,10.733037948608398,10.712164878845215
761,10.728067398071289,10.707221984863281
762,10.728617668151855,10.707765579223633
763,10.732698440551758,10.711832046508789
764,10.726248741149902,10.705404281616211
765,10.73164176940918,10.710779190063477
766,10.71969223022461,10.698866844177246
767,10.730966567993164,10.710110664367676
768,10.72709846496582,10.706249237060547
769,10.732786178588867,10.711921691894531
770,10.728547096252441,10.707691192626953
771,10.729059219360352,10.708207130432129
772,10.726454734802246,10.705610275268555
773,10.73580265045166,10.714923858642578
774,10.724839210510254,10.703999519348145
775,10.733468055725098,10.71259880065918
776,10.730212211608887,10.709359169006348
